timestamp,location_lat,location_long,individual_id,tag_id
2018-03-05 16:00:00.000,49.109666,-121.925049,430270991,430265994
2018-03-05 18:00:00.000,49.110733,-121.924549,430270991,430265994
2018-03-05 20:00:00.000,49.111083,-121.925316,430270991,430265994
2018-03-05 22:00:00.000,49.111066,-121.925349,430270991,430265994
2018-03-06 00:01:00.000,49.114833,-121.913583,430270991,430265994
2018-03-06 14:32:00.000,49.114716,-121.9135,430270991,430265994
2018-03-06 16:00:00.000,49.114733,-121.913666,430270991,430265994
2018-03-06 18:00:00.000,49.109683,-121.925299,430270991,430265994
2018-03-06 20:00:00.000,49.11055,-121.924982,430270991,430265994
2018-03-06 22:00:00.000,49.110883,-121.924316,430270991,430265994
2018-03-07 00:00:00.000,49.110833,-121.925049,430270991,430265994
2018-03-07 02:00:00.000,49.114,-121.914,430270991,430265994
2018-03-07 14:26:00.000,49.116283,-121.91155,430270991,430265994
2018-03-07 16:00:00.000,49.110533,-121.923216,430270991,430265994
2018-03-07 18:00:00.000,49.110433,-121.924599,430270991,430265994
2018-03-07 20:00:00.000,49.110466,-121.923316,430270991,430265994
2018-03-07 22:00:00.000,49.108633,-121.923149,430270991,430265994
2018-03-08 00:00:00.000,49.111283,-121.924899,430270991,430265994
2018-03-08 14:36:00.000,49.116416,-121.910366,430270991,430265994
2018-03-08 16:00:00.000,49.106433,-121.922149,430270991,430265994
2018-03-08 18:00:00.000,49.108433,-121.923366,430270991,430265994
2018-03-08 20:00:00.000,49.1108,-121.924182,430270991,430265994
2018-03-08 22:00:00.000,49.1112,-121.924999,430270991,430265994
2018-03-09 00:00:00.000,49.11125,-121.924916,430270991,430265994
2018-03-09 14:25:00.000,49.114466,-121.913683,430270991,430265994
2018-03-09 16:00:00.000,49.1142,-121.914033,430270991,430265994
2018-03-09 18:00:00.000,49.114166,-121.9137,430270991,430265994
2018-03-09 20:00:00.000,49.108916,-121.922849,430270991,430265994
2018-03-09 22:00:00.000,49.1109,-121.922816,430270991,430265994
2018-03-10 00:01:00.000,49.1162,-121.921299,430270991,430265994
2018-03-10 14:24:00.000,49.11485,-121.9125,430270991,430265994
2018-03-10 16:00:00.000,49.1148,-121.91245,430270991,430265994
2018-03-10 18:00:00.000,49.114733,-121.912483,430270991,430265994
2018-03-10 20:00:00.000,49.1148,-121.912616,430270991,430265994
2018-03-10 22:00:00.000,49.114583,-121.912466,430270991,430265994
2018-03-11 00:00:00.000,49.114316,-121.91345,430270991,430265994
2018-03-11 02:00:00.000,49.114016,-121.913466,430270991,430265994
2018-03-11 14:14:00.000,49.123832,-121.884699,430270991,430265994
2018-03-11 16:00:00.000,49.143733,-122.029649,430270991,430265994
2018-03-11 18:00:00.000,49.189316,-122.079632,430270991,430265994
2018-03-11 20:00:00.000,49.251766,-122.3566,430270991,430265994
2018-03-11 22:00:00.000,49.642249,-123.0024,430270991,430265994
2018-03-12 00:00:00.000,49.988099,-123.983083,430270991,430265994
2018-03-12 02:00:00.000,50.243783,-124.325049,430270991,430265994
2018-03-12 14:26:00.000,50.241666,-124.321082,430270991,430265994
2018-03-12 16:00:00.000,50.278016,-124.356716,430270991,430265994
2018-03-12 18:00:00.000,50.292899,-124.398949,430270991,430265994
2018-03-12 20:00:00.000,50.612383,-125.437299,430270991,430265994
2018-03-12 22:00:00.000,51.2071,-127.189166,430270991,430265994
2018-03-13 00:01:00.000,51.991749,-127.800983,430270991,430265994
2018-03-13 02:00:00.000,52.126016,-127.9023,430270991,430265994
2018-03-13 14:36:00.000,52.126699,-127.901683,430270991,430265994
2018-03-13 16:00:00.000,52.128966,-127.899816,430270991,430265994
2018-03-13 18:00:00.000,52.126482,-127.901833,430270991,430265994
2018-03-13 20:00:00.000,52.119049,-127.966783,430270991,430265994
2018-03-13 22:00:00.000,52.205816,-128.035616,430270991,430265994
2018-03-14 00:00:00.000,52.211566,-128.065083,430270991,430265994
2018-03-14 02:00:00.000,52.2128,-128.081466,430270991,430265994
2018-03-14 14:40:00.000,52.212116,-128.082599,430270991,430265994
2018-03-14 16:00:00.000,52.230799,-128.11645,430270991,430265994
2018-03-14 18:00:00.000,52.583016,-128.743916,430270991,430265994
2018-03-14 20:00:00.000,53.295266,-129.207566,430270991,430265994
2018-03-14 22:00:00.000,53.952933,-129.862133,430270991,430265994
2018-03-15 00:01:00.000,54.504833,-130.469799,430270991,430265994
2018-03-15 02:00:00.000,54.504816,-130.469799,430270991,430265994
2018-03-15 14:59:00.000,54.497716,-130.466466,430270991,430265994
2018-03-15 16:00:00.000,54.497949,-130.466699,430270991,430265994
2018-03-15 18:00:00.000,54.512716,-130.458416,430270991,430265994
2018-03-15 20:00:00.000,54.505266,-130.469866,430270991,430265994
2018-03-15 22:00:00.000,54.484799,-130.468432,430270991,430265994
2018-03-16 00:00:00.000,54.51135,-130.4616,430270991,430265994
2018-03-16 02:00:00.000,54.5104,-130.470049,430270991,430265994
2018-03-16 14:36:00.000,54.499099,-130.46525,430270991,430265994
2018-03-16 16:00:00.000,54.505583,-130.469616,430270991,430265994
2018-03-16 18:00:00.000,54.524849,-130.4505,430270991,430265994
2018-03-16 20:00:00.000,54.525482,-130.449916,430270991,430265994
2018-03-16 22:00:00.000,54.524999,-130.450483,430270991,430265994
2018-03-17 00:00:00.000,54.524899,-130.450483,430270991,430265994
2018-03-17 02:00:00.000,54.511133,-130.46125,430270991,430265994
2018-03-17 14:47:00.000,54.5118,-130.458416,430270991,430265994
2018-03-17 16:00:00.000,54.513433,-130.454916,430270991,430265994
2018-03-17 18:00:00.000,54.513366,-130.455233,430270991,430265994
2018-03-17 20:00:00.000,54.50505,-130.469299,430270991,430265994
2018-03-17 22:00:00.000,54.50085,-130.449066,430270991,430265994
2018-03-18 00:00:00.000,54.499483,-130.446699,430270991,430265994
2018-03-18 02:00:00.000,54.439216,-130.482866,430270991,430265994
2018-03-18 14:35:00.000,54.386449,-130.475316,430270991,430265994
2018-03-18 16:00:00.000,54.386266,-130.474966,430270991,430265994
2018-03-18 18:00:00.000,54.386233,-130.475116,430270991,430265994
2018-03-18 20:00:00.000,54.526549,-130.479132,430270991,430265994
2018-03-18 22:00:00.000,54.531382,-130.470982,430270991,430265994
2018-03-19 00:01:00.000,54.50485,-130.469832,430270991,430265994
2018-03-19 02:00:00.000,54.529649,-130.483616,430270991,430265994
2018-03-19 14:47:00.000,54.530532,-130.483916,430270991,430265994
2018-03-19 16:00:00.000,54.530299,-130.484216,430270991,430265994
2018-03-19 18:00:00.000,54.530249,-130.484033,430270991,430265994
2018-03-19 20:00:00.000,54.513283,-130.45595,430270991,430265994
2018-03-19 22:00:00.000,54.5103,-130.447049,430270991,430265994
2018-03-20 00:00:00.000,54.513716,-130.455633,430270991,430265994
2018-03-20 02:00:00.000,54.495083,-130.467366,430270991,430265994
2018-03-20 14:30:00.000,54.488499,-130.461083,430270991,430265994
2018-03-20 16:00:00.000,54.483499,-130.467366,430270991,430265994
2018-03-20 18:00:00.000,54.491533,-130.446933,430270991,430265994
2018-03-20 20:00:00.000,54.491683,-130.462783,430270991,430265994
2018-03-20 22:03:00.000,54.491633,-130.463333,430270991,430265994
2018-03-21 00:00:00.000,54.484333,-130.46665,430270991,430265994
2018-03-21 02:00:00.000,54.50805,-130.468499,430270991,430265994
2018-03-21 14:26:00.000,54.486049,-130.465616,430270991,430265994
2018-03-21 16:00:00.000,54.486099,-130.465783,430270991,430265994
2018-03-21 18:00:00.000,54.486583,-130.465283,430270991,430265994
2018-03-21 20:00:00.000,54.485349,-130.466,430270991,430265994
2018-03-21 22:00:00.000,54.882916,-130.832533,430270991,430265994
2018-03-22 00:00:00.000,55.333966,-131.60525,430270991,430265994
2018-03-22 02:00:00.000,55.626366,-132.149499,430270991,430265994
2018-03-22 15:07:00.000,55.626599,-132.150483,430270991,430265994
2018-03-22 16:00:00.000,55.625266,-132.153666,430270991,430265994
2018-03-22 18:00:00.000,55.598333,-132.531599,430270991,430265994
2018-03-22 20:00:00.000,55.763966,-133.375832,430270991,430265994
2018-03-22 22:00:00.000,56.071516,-134.143816,430270991,430265994
2018-03-23 00:00:00.000,56.413233,-134.923466,430270991,430265994
2018-03-23 02:01:00.000,56.668982,-135.137316,430270991,430265994
2018-03-23 15:01:00.000,56.665483,-135.137149,430270991,430265994
2018-03-23 16:00:00.000,56.649816,-135.124966,430270991,430265994
2018-03-23 18:00:00.000,56.679766,-135.209233,430270991,430265994
2018-03-23 20:00:00.000,56.786966,-135.36605,430270991,430265994
2018-03-23 22:00:00.000,56.786683,-135.36635,430270991,430265994
2018-03-24 00:01:00.000,56.77255,-135.356633,430270991,430265994
2018-03-24 02:00:00.000,56.772617,-135.356616,430270991,430265994
2018-03-24 14:55:00.000,56.763433,-135.357833,430270991,430265994
2018-03-24 16:00:00.000,56.7632,-135.3577,430270991,430265994
2018-03-24 18:00:00.000,56.76345,-135.358516,430270991,430265994
2018-03-24 20:00:00.000,56.8031,-135.337533,430270991,430265994
2018-03-24 22:00:00.000,56.845883,-135.337566,430270991,430265994
2018-03-25 00:00:00.000,56.828833,-135.492399,430270991,430265994
2018-03-25 20:00:00.000,56.857833,-135.504766,430270991,430265994
2018-03-25 22:00:00.000,57.093466,-135.438366,430270991,430265994
2018-03-26 00:00:00.000,57.085683,-135.579216,430270991,430265994
2018-03-26 02:00:00.000,57.085766,-135.579382,430270991,430265994
2018-03-26 14:24:00.000,57.085683,-135.575699,430270991,430265994
2018-03-26 16:00:00.000,57.070882,-135.6029,430270991,430265994
2018-03-26 18:00:00.000,57.022182,-135.637583,430270991,430265994
2018-03-26 20:00:00.000,56.988216,-135.712316,430270991,430265994
2018-03-26 22:00:00.000,56.987933,-135.70805,430270991,430265994
2018-03-27 00:00:00.000,56.987266,-135.712516,430270991,430265994
2018-03-27 02:00:00.000,57.039916,-135.611166,430270991,430265994
2018-03-27 14:32:00.000,57.0596,-135.599583,430270991,430265994
2018-03-27 16:00:00.000,57.083599,-135.585349,430270991,430265994
2018-03-27 18:00:00.000,57.115416,-135.571766,430270991,430265994
2018-03-27 20:00:00.000,57.164483,-135.564533,430270991,430265994
2018-03-27 22:00:00.000,57.171532,-135.465733,430270991,430265994
2018-03-28 00:00:00.000,57.15905,-135.493283,430270991,430265994
2018-03-28 02:06:00.000,57.170316,-135.464533,430270991,430265994
2018-03-28 14:36:00.000,57.170716,-135.466682,430270991,430265994
2018-03-28 16:00:00.000,57.172182,-135.4664,430270991,430265994
2018-03-28 18:00:00.000,57.171849,-135.470782,430270991,430265994
2018-03-28 20:00:00.000,57.172066,-135.470899,430270991,430265994
2018-03-28 22:00:00.000,57.143916,-135.566583,430270991,430265994
2018-03-29 00:01:00.000,57.171416,-135.570699,430270991,430265994
2018-03-29 02:00:00.000,57.172282,-135.569499,430270991,430265994
2018-03-29 14:18:00.000,57.166033,-135.579199,430270991,430265994
2018-03-29 16:00:00.000,57.06065,-135.601633,430270991,430265994
2018-03-29 18:00:00.000,57.0606,-135.601716,430270991,430265994
2018-03-29 20:00:00.000,56.789783,-135.390416,430270991,430265994
2018-03-29 22:00:00.000,56.781817,-135.229882,430270991,430265994
2018-03-30 00:00:00.000,56.816566,-135.228916,430270991,430265994
2018-03-30 02:00:00.000,56.78155,-135.280816,430270991,430265994
2018-03-30 14:10:00.000,56.711916,-135.293616,430270991,430265994
2018-03-30 16:00:00.000,56.711566,-135.294616,430270991,430265994
2018-03-30 18:00:00.000,56.7116,-135.294666,430270991,430265994
2018-03-30 20:00:00.000,56.77415,-135.262483,430270991,430265994
2018-03-30 22:00:00.000,57.159066,-135.455933,430270991,430265994
2018-03-31 00:00:00.000,57.157766,-135.454633,430270991,430265994
2018-03-31 02:00:00.000,57.1629,-135.454083,430270991,430265994
2018-03-31 14:20:00.000,57.168816,-135.453633,430270991,430265994
2018-03-31 16:00:00.000,57.168966,-135.452333,430270991,430265994
2018-03-31 18:00:00.000,57.15345,-135.440033,430270991,430265994
2018-03-31 20:00:00.000,57.153733,-135.440066,430270991,430265994
2018-03-31 22:00:00.000,57.153816,-135.440199,430270991,430265994
2018-04-01 00:00:00.000,57.169682,-135.454883,430270991,430265994
2018-04-01 02:00:00.000,57.186333,-135.45575,430270991,430265994
2018-04-01 04:00:00.000,57.187533,-135.4582,430270991,430265994
2018-04-01 14:36:00.000,57.187549,-135.458266,430270991,430265994
2018-04-01 16:00:00.000,57.201616,-135.531332,430270991,430265994
2018-04-01 18:00:00.000,57.241933,-135.55935,430270991,430265994
2018-04-01 20:00:00.000,57.320282,-135.701916,430270991,430265994
2018-04-01 22:00:00.000,57.083232,-135.586783,430270991,430265994
2018-04-02 00:01:00.000,57.011733,-135.691566,430270991,430265994
2018-04-02 02:00:00.000,57.01185,-135.691599,430270991,430265994
2018-04-02 14:24:00.000,57.011366,-135.639983,430270991,430265994
2018-04-02 16:00:00.000,57.011416,-135.639883,430270991,430265994
2018-04-02 18:00:00.000,57.011466,-135.639949,430270991,430265994
2018-04-02 20:00:00.000,56.781867,-135.467399,430270991,430265994
2018-04-02 22:00:00.000,56.781917,-135.467399,430270991,430265994
2018-04-03 00:00:00.000,56.796633,-135.384449,430270991,430265994
2018-04-03 02:00:00.000,56.900816,-135.243849,430270991,430265994
2018-04-03 14:22:00.000,56.901316,-135.237616,430270991,430265994
2018-04-03 16:00:00.000,56.901,-135.237683,430270991,430265994
2018-04-03 18:00:00.000,56.900983,-135.237849,430270991,430265994
2018-04-03 20:00:00.000,57.106866,-135.465333,430270991,430265994
2018-04-03 22:00:00.000,57.147933,-135.570366,430270991,430265994
2018-04-04 00:00:00.000,57.091166,-135.499383,430270991,430265994
2018-04-04 02:00:00.000,57.155083,-135.440533,430270991,430265994
2018-04-04 04:00:00.000,57.153833,-135.439916,430270991,430265994
2018-04-04 14:04:00.000,57.151866,-135.438549,430270991,430265994
2018-04-04 16:00:00.000,57.159716,-135.450383,430270991,430265994
2018-04-04 18:00:00.000,57.161966,-135.4521,430270991,430265994
2018-04-04 20:00:00.000,57.045499,-135.346166,430270991,430265994
2018-04-04 22:00:00.000,57.040433,-135.25505,430270991,430265994
2018-04-05 00:00:00.000,56.892566,-135.229232,430270991,430265994
2018-04-05 02:00:00.000,56.892616,-135.229099,430270991,430265994
2018-04-05 14:10:00.000,56.893616,-135.222882,430270991,430265994
2018-04-05 16:00:00.000,56.71045,-135.070399,430270991,430265994
2018-04-05 18:00:00.000,56.617299,-135.071449,430270991,430265994
2018-04-05 20:00:00.000,56.599733,-135.098266,430270991,430265994
2018-04-05 22:00:00.000,56.601183,-135.098716,430270991,430265994
2018-04-06 00:00:00.000,56.599349,-135.099266,430270991,430265994
2018-04-06 02:00:00.000,56.598916,-135.101166,430270991,430265994
2018-04-06 14:10:00.000,56.622266,-135.070982,430270991,430265994
2018-04-06 16:00:00.000,56.658833,-135.127582,430270991,430265994
2018-04-06 18:00:00.000,56.649516,-135.141099,430270991,430265994
2018-04-06 20:00:00.000,56.862133,-135.048383,430270991,430265994
2018-04-06 22:00:00.000,56.862266,-135.048566,430270991,430265994
2018-04-07 00:01:00.000,56.862133,-135.048616,430270991,430265994
2018-04-07 02:00:00.000,56.862233,-135.048483,430270991,430265994
2018-04-07 13:50:00.000,56.86215,-135.048349,430270991,430265994
2018-04-07 14:00:00.000,56.86205,-135.048533,430270991,430265994
2018-04-07 16:00:00.000,56.862216,-135.048233,430270991,430265994
2018-04-07 18:00:00.000,56.86225,-135.048533,430270991,430265994
2018-04-07 20:00:00.000,56.862,-135.048416,430270991,430265994
2018-04-07 22:00:00.000,56.812333,-135.026666,430270991,430265994
2018-04-08 00:00:00.000,56.808516,-135.100633,430270991,430265994
2018-04-08 02:00:00.000,56.808466,-135.100683,430270991,430265994
2018-04-08 04:00:00.000,56.80695,-135.098149,430270991,430265994
2018-04-08 14:02:00.000,56.808166,-135.098066,430270991,430265994
2018-04-08 16:00:00.000,56.806633,-135.099966,430270991,430265994
2018-04-08 18:00:00.000,56.796083,-135.115216,430270991,430265994
2018-04-08 20:00:00.000,56.930232,-135.148099,430270991,430265994
2018-04-08 22:00:00.000,57.113716,-135.542216,430270991,430265994
2018-04-09 00:00:00.000,57.108233,-135.576566,430270991,430265994
2018-04-09 02:00:00.000,57.125549,-135.573149,430270991,430265994
2018-04-09 14:04:00.000,57.129666,-135.571766,430270991,430265994
2018-04-09 16:00:00.000,57.135233,-135.558666,430270991,430265994
2018-04-09 18:00:00.000,57.134216,-135.559883,430270991,430265994
2018-04-09 20:00:00.000,57.134333,-135.559416,430270991,430265994
2018-04-09 22:00:00.000,57.130832,-135.569882,430270991,430265994
2018-04-10 00:00:00.000,57.127232,-135.574766,430270991,430265994
2018-04-10 02:00:00.000,57.120166,-135.570316,430270991,430265994
2018-04-10 04:00:00.000,57.120516,-135.569466,430270991,430265994
2018-04-10 14:12:00.000,57.137799,-135.56165,430270991,430265994
2018-04-10 16:00:00.000,57.134733,-135.561033,430270991,430265994
2018-04-10 18:00:00.000,57.15325,-135.579032,430270991,430265994
2018-04-10 20:00:00.000,57.150233,-135.571099,430270991,430265994
2018-04-10 22:00:00.000,57.1151,-135.570999,430270991,430265994
2018-04-11 00:01:00.000,57.15635,-135.576882,430270991,430265994
2018-04-11 02:00:00.000,57.136833,-135.561266,430270991,430265994
2018-04-11 04:00:00.000,57.016033,-135.661016,430270991,430265994
2018-04-11 13:48:00.000,57.014266,-135.652883,430270991,430265994
2018-04-11 14:00:00.000,57.014516,-135.652916,430270991,430265994
2018-04-11 16:00:00.000,57.014316,-135.65305,430270991,430265994
2018-04-11 18:00:00.000,57.014216,-135.652883,430270991,430265994
2018-04-11 20:00:00.000,57.162683,-135.563866,430270991,430265994
2018-04-11 22:00:00.000,57.162666,-135.563633,430270991,430265994
2018-04-12 00:00:00.000,57.162333,-135.563633,430270991,430265994
2018-04-12 02:00:00.000,57.162133,-135.564433,430270991,430265994
2018-04-12 04:00:00.000,57.16155,-135.566066,430270991,430265994
2018-04-12 13:58:00.000,57.160966,-135.566216,430270991,430265994
2018-04-12 14:00:00.000,57.160916,-135.566116,430270991,430265994
2018-04-12 16:00:00.000,57.1595,-135.566732,430270991,430265994
2018-04-12 18:00:00.000,57.157183,-135.634216,430270991,430265994
2018-04-12 20:00:00.000,57.164733,-135.573299,430270991,430265994
2018-04-12 22:00:00.000,57.1628,-135.571382,430270991,430265994
2018-04-13 00:01:00.000,57.158933,-135.573599,430270991,430265994
2018-04-13 02:00:00.000,57.161566,-135.573849,430270991,430265994
2018-04-13 13:52:00.000,57.161183,-135.573816,430270991,430265994
2018-04-13 14:00:00.000,57.160966,-135.573766,430270991,430265994
2018-04-13 16:00:00.000,57.159333,-135.572516,430270991,430265994
